Country,Year,temp70,temp45,temp26,temp70_smoothed,temp45_smoothed,temp26_smoothed,abatement70,abatement45,abatement26,gdp70,bond_rate,warming_per_GtCO2e,inflation_longrun,gdp45_imputed,gdp26_imputed,real_bond_rate
BOL,2050,15.817029248377397,15.242632374999152,15.0599906283005,15.725667708413832,15.286002052369073,14.998930281755982,0.0,846.1306846277885,1370.546192222775,250.63658237746353,,-0.0004553671913014,0.01,257.2237524527973,261.1982534209851,
BOL,2060,16.146999743723313,15.644782061911599,15.168704096773864,16.183714069332353,15.531738450842163,15.067697717283218,0.0,1326.9632073816847,2153.2114435185867,340.52214819376735,,-0.0004553671913014,0.01,355.40964186836396,364.33388112468407,
BOL,2070,16.632662856868148,15.67589929414447,15.089024895099556,16.657522384776293,15.79163197695869,15.08027492200137,0.0,1943.3802251102072,3121.86500626756,457.41782909915685,,-0.0004553671913014,0.01,488.4400948153388,506.33309195884806,
BOL,2080,17.07461977151196,16.118873013532184,15.045731145773788,17.17289662206798,16.002756677337327,15.024914370787455,0.0,2744.240742660116,4280.679425346609,588.1979779971355,,-0.0004553671913014,0.01,647.9972507655439,679.4450671574679,
BOL,2090,17.92278833735149,16.23014552288153,14.95170492927299,17.685500141254316,16.180221618842864,14.941629634172505,0.0,3787.767352158598,5644.681686187143,760.8255894144733,,-0.0004553671913014,0.01,873.7448204282728,924.9710503025611,
BOL,2100,18.136801264900413,16.29141068275418,14.843495510592485,18.20750317363508,16.351316603302223,14.85649396714712,0.0,5074.305136368866,7212.64054543454,1016.2007847289786,,-0.0004553671913014,0.01,1229.6769273460716,1311.4253008777246,
BRA,2020,22.26642722157743,22.320554498640018,22.2653640000744,22.294560832198233,22.33238045037507,22.317654000297402,0.0,56.515524187389815,80.83321514643866,3435.2699203069674,0.1201000000000001,-0.0003444909920631,0.01,3444.3006339297986,3448.189679579806,0.1101000000000001
BRA,2030,22.596040255908157,22.642280987519047,22.666879904600897,22.580731517031868,22.56117539745872,22.46850140982234,0.0,217.7808767822839,337.5379069311025,4433.189986298165,0.1201000000000001,-0.0003444909920631,0.01,4479.135519879876,4504.495388010568,0.1101000000000001
BRA,2040,22.752827413930703,22.798839933633655,22.44932633213825,22.872819595740943,22.789944013493947,22.622733805247165,0.0,480.7760849374017,771.3087360762787,5662.074902609743,0.1201000000000001,-0.0003444909920631,0.01,5794.800737466592,5875.729045989915,0.1101000000000001
BRA,2050,23.18610360226157,22.96564954538792,22.87164616534655,23.179998102226477,22.99226364738912,22.73166963778682,0.0,846.1306846277885,1370.546192222775,7135.547681843732,0.1201000000000001,-0.00034449099206309994,0.01,7437.833744996481,7628.324776391564,0.1101000000000001
BRA,2060,23.496091793034747,23.229968798993553,22.818612934672924,23.539290819919337,23.16916727895552,22.79086021668424,0.0,1326.9632073816847,2153.2114435185867,8944.345717657192,0.1201000000000001,-0.0003444909920631,0.01,9557.76586294746,9950.282729397128,0.1101000000000001
BRA,2070,23.91266109068815,23.32437521747712,22.807033278489623,23.949389390781917,23.32340907170913,22.760896271217717,0.0,1943.380225110207,3121.8650062675597,10776.415203238235,0.1201000000000001,-0.0003444909920631,0.01,11900.026731124524,12610.14601094776,0.1101000000000001
BRA,2080,24.388921471291905,23.50027952189776,22.652553855636725,24.36175630958726,23.43426387322923,22.706372059232567,0.0,2744.240742660116,4280.679425346609,13139.089206899813,0.1201000000000001,-0.0003444909920631,0.01,15153.608621818268,16349.55937570198,0.1101000000000001
BRA,2090,24.89868284306535,23.47628429720879,22.633665893671782,24.745496291305685,23.527955770134938,22.66871204892792,0.0,3787.7673521585975,5644.681686187143,15279.299482568294,0.1201000000000001,-0.0003444909920631,0.01,18653.81777828453,20443.38975770036,0.1101000000000001
BRA,2100,25.063185845804544,23.632458462383457,22.673444865195385,25.130242912376104,23.61748513214383,22.634544642835007,0.0,5074.305136368866,7212.64054543454,17769.39196357186,0.1201000000000001,-0.0003444909920631,0.01,23281.526529281746,25851.402976499125,0.1101000000000001
BRN,2020,26.308279233990316,26.31192169189455,26.306333044803527,26.26592032146677,26.27385357024121,26.32764619713606,0.0,56.515524187389815,80.83321514643865,32.88963309363279,,-0.0002806104740264,0.01,32.98081869556339,33.020106542329685,
BRN,2030,26.498848922164377,26.33687772397644,26.398418398256677,26.518131993494936,26.43735159235048,26.38875340290446,0.0,217.78087678228388,337.5379069311025,44.111654202329426,,-0.0002806104740264,0.01,44.59105039534995,44.85617157820808,
BRN,2040,26.806310850201253,26.54469336307412,26.464442305131413,26.76912552283868,26.605560089173483,26.449200557276164,0.0,480.7760849374017,771.3087360762789,56.9423345555591,,-0.0002806104740264,0.01,58.334306534649116,59.18669367712096,
BRN,2050,27.008129939326555,26.82475913718897,26.47514043737343,27.04689989873351,26.783151470321812,26.50702753938227,0.0,846.1306846277885,1370.546192222775,68.20089133743227,,-0.0002806104740264,0.01,71.2005076123739,73.1047811873917,
BRN,2060,27.360283036665507,27.00124488599375,26.568001856948413,27.325287047873932,26.957773199720062,26.56648252029758,0.0,1326.9632073816847,2153.2114435185867,86.4728779357675,,-0.0002806104740264,0.01,92.58417891350665,96.53810137604619,
BRN,2070,27.58594326443145,27.08193698459204,26.66260285554111,27.619670553163232,27.11313951091924,26.58945239076023,0.0,1943.380225110207,3121.8650062675606,101.24638396488578,,-0.0002806104740264,0.01,112.02251713382363,118.93599046554482,
BRN,2080,27.888328922156155,27.26581726074221,26.665884676846616,27.92870257857188,27.233397304834693,26.588362916267137,0.0,2744.2407426601167,4280.679425346609,118.65786294791347,,-0.0002806104740264,0.01,137.08240902749,148.23582878501523,
BRN,2090,28.345480572735845,27.388274129231792,26.557982946325257,28.233988277495556,27.326843567946717,26.552550806366114,0.0,3787.767352158597,5644.681686187143,144.14102818007908,,-0.0002806104740264,0.01,176.21501210241817,193.6540977711285,
BRN,2100,28.508537546793644,27.368155839708137,26.49357460869686,28.544664943799205,27.418118726429935,26.508353624617218,0.0,5074.305136368866,7212.64054543454,162.34539569125033,,-0.0002806104740264,0.01,212.88104734736334,237.19084819119098,
BTN,2020,7.057217874164516,6.98775251433699,7.374854916265372,7.033986433849709,7.0743622702445865,7.108289554985411,0.0,56.515524187389815,80.83321514643865,4.208590353941177,,-0.0003469987280413,0.01,4.207124956697366,4.206489599595344,
BTN,2030,7.1878271286437885,7.263208947840426,7.097659319787219,7.306172230762456,7.261756489055208,7.1722052768500815,0.0,217.7808767822839,337.53790693110255,6.0919702669854585,,-0.0003469987280413,0.01,6.084923287221855,6.080903662521393,
BTN,2040,7.54653671509284,7.401765684761345,7.0667044096951885,7.591527602395264,7.451935155973258,7.2464807097824355,0.0,480.77608493740166,771.3087360762788,8.557857176465543,,-0.0003469987280413,0.01,8.539432821370484,8.527167739065327,
BTN,2050,7.867738601068133,7.741189974026128,7.3996536199568945,7.982930068879152,7.656784417589296,7.328357786503957,0.0,846.1306846277885,1370.546192222775,11.27663520818655,,-0.0003469987280413,0.01,11.244767537227276,11.220205665557716,
BTN,2060,8.50727990718574,7.8700067414089965,7.496312221487308,8.4185668150121,7.8677034694970045,7.422756014723905,0.0,1326.9632073816847,2153.2114435185867,14.731403757181917,,-0.0003469987280413,0.01,14.689972332414175,14.64853528910361,
BTN,2070,8.878969531980342,8.019873207751461,7.402997954202207,8.830634773213855,8.05546219534911,7.475506883798059,0.0,1943.3802251102072,3121.86500626756,19.054542130884418,,-0.0003469987280413,0.01,19.015194083655285,18.949354246739446,
BTN,2080,9.25618847239329,8.2804325392228,7.653733558308799,9.166822224329223,8.224340406100499,7.436568642071383,0.0,2744.240742660116,4280.679425346609,23.879113459413038,,-0.0003469987280413,0.01,23.85427242890132,23.74616355403688,
BTN,2090,9.382887632718557,8.382228897113798,7.406448351112757,9.455764379835504,8.3913500855761,7.341665106883422,0.0,3787.7673521585975,5644.681686187143,30.098538831710677,,-0.0003469987280413,0.01,30.09798070548537,29.908376437259673,
BTN,2100,9.75677260492181,8.545713415110772,7.149676692086952,9.736860009609195,8.554904364391726,7.23705194473192,0.0,5074.305136368866,7212.6405454345395,39.38158153876227,,-0.0003469987280413,0.01,39.4207594521528,39.072788763621254,
BWA,2020,21.557760175218597,21.49335426402748,21.470256825555474,21.44104748357894,21.488538937580618,21.553372958784895,0.0,56.515524187389815,80.83321514643865,41.14095662206678,,-0.0004905687588677,0.01,41.285237575395236,41.34737707108857,
BWA,2030,21.766284929593343,21.64770811610507,22.024081324011377,21.91731389589983,21.776851493265045,21.641042579734584,0.0,217.7808767822839,337.5379069311025,62.05472943563664,,-0.0004905687588677,0.01,62.9269000883195,63.40863254911829,
BWA,2040,22.38210464705332,21.862436425905997,21.416279510891023,22.39024179455727,22.074634389840437,21.733072988112465,0.0,480.7760849374017,771.3087360762789,90.75766345843795,,-0.0004905687588677,0.01,93.68779009961514,95.478377776521,
BWA,2050,22.98957183726441,22.47575449652008,22.230062374311455,22.832861345365583,22.39308469713786,21.762890810400116,0.0,846.1306846277885,1370.546192222775,126.45159240119656,,-0.0004905687588677,0.01,133.92051187754248,138.64945694179013,
BWA,2060,23.259752349691908,22.71602013889244,21.616142063525103,23.24334389970193,22.72560928905912,21.8611330569184,0.0,1326.9632073816847,2153.2114435185867,176.0116432146893,,-0.0004905687588677,0.01,192.95417346845636,203.88092214348532,
BWA,2070,23.397133108585685,23.150694960561257,21.945852531559954,23.66693950034887,23.00054835870672,21.952008871472355,0.0,1943.380225110207,3121.86500626756,235.44756590716463,,-0.0004905687588677,0.01,270.0695295407827,292.2023517653251,
BWA,2080,24.171520330952003,23.128927838222086,22.14307067484098,24.26973287668331,23.23815689076711,22.02668790434891,0.0,2744.240742660116,4280.679425346609,297.5027541942832,,-0.0004905687588677,0.01,363.0792866506397,402.71678187779446,
BWA,2090,25.65467815210427,23.543233690802825,22.19980864423473,24.974056402296466,23.42490000072708,22.0250767226282,0.0,3787.7673521585975,5644.681686187143,385.94162247309777,,-0.0004905687588677,0.01,512.3265534827186,581.2744057719132,
BWA,2100,25.690584911509823,23.56366807805796,21.843859960208945,25.69458832070131,23.61259234952331,22.005782311851387,0.0,5074.305136368866,7212.64054543454,492.7474736120539,,-0.0004905687588677,0.01,727.4680610724837,841.4946743469371,
CAF,2020,24.395627796435814,24.53467520125652,24.438418968215306,24.408202103579328,24.46483475791371,24.505293783549163,0.0,56.515524187389815,80.83321514643865,3.3973933550168285,,-0.0004499626942304,0.01,3.410893875713575,3.4167126222942055,
CAF,2030,24.79478290068232,24.68282045094091,24.78572948862419,24.827223566353275,24.727812341339096,24.731541085607024,0.0,217.7808767822839,337.5379069311025,6.3222952582714145,,-0.00044996269423039993,0.01,6.422066194502148,6.477334225132277,
CAF,2040,25.261700566917675,24.968641411698695,25.066886064553874,25.253590638594225,24.99402387101828,24.942471702408547,0.0,480.77608493740166,771.3087360762787,10.870443799318085,,-0.0004499626942304,0.01,11.261702373437494,11.502324345407642,
CAF,2050,25.61318811081081,25.24559113023611,25.171522601893056,25.74349307087933,25.249085237994137,25.0757141875948,0.0,846.1306846277885,1370.546192222775,17.706028234340568,,-0.0004499626942304,0.01,18.872180143394313,19.618896615639358,
CAF,2060,26.28011891626653,25.576682838298094,25.11039434070895,26.257910973074367,25.492891815593648,25.15085650261793,0.0,1326.9632073816847,2153.2114435185867,27.49281828658571,,-0.0004499626942304,0.01,30.458973710119885,32.40701398117811,
CAF,2070,26.821374987495616,25.631171491381966,25.17652197199184,26.791229548808463,25.74240762498163,25.17755585827366,0.0,1943.380225110207,3121.86500626756,42.74460981120017,,-0.0004499626942304,0.01,49.83631098728645,54.49471759502071,
CAF,2080,27.28706020823474,26.050741708735895,25.249144348239906,27.312088887063258,25.942483353245816,25.203096199933793,0.0,2744.240742660116,4280.679425346609,55.0939892358333,,-0.0004499626942304,0.01,68.71759429533175,77.25103373208908,
CAF,2090,27.8839945248105,26.187647281234213,25.186912990600497,27.796515769434524,26.10104877348533,25.232414969289533,0.0,3787.7673521585975,5644.681686187143,75.6586957006721,,-0.00044996269423039993,0.01,103.0769858207954,118.68450991931806,
CAF,2100,28.23737346639244,26.165919264987185,25.27297491100044,28.281671550575865,26.253413518576178,25.257872353494044,0.0,5074.305136368866,7212.6405454345395,103.25422328731642,,-0.0004499626942304,0.01,156.9524518811437,184.34192295676084,
CAN,2020,5.664733008411233,5.843782200828786,5.8417073262761665,5.7269018980251944,5.754167986561065,5.801361618041416,0.0,56.515524187389815,80.83321514643865,1818.9182296757044,0.03309999999999991,-0.0003157643154419,0.01,1817.9180911963315,1817.486136401749,0.023099999999999905
CAN,2030,5.835605814423032,5.983893005765121,6.281923197913532,6.02700775508544,6.073728029133417,6.0263554102780965,0.0,217.7808767822839,337.5379069311025,2356.226422985953,0.03309999999999991,-0.0003157643154419,0.01,2351.6819739136217,2349.139391092065,0.023099999999999905
CAN,2040,6.17692008213716,6.378059175520753,6.267105793674252,6.354106522442114,6.393164583070893,6.242300018608088,0.0,480.7760849374018,771.3087360762788,2982.9321940749387,0.03309999999999991,-0.0003157643154419,0.01,2971.5341909519625,2964.3363226463434,0.023099999999999905
CAN,2050,6.629302557689917,6.765129081114245,6.5204022240022415,6.820705625963958,6.7182823540285455,6.415485365262482,0.0,846.1306846277885,1370.546192222775,3649.830962570886,0.03309999999999991,-0.00031576431544189993,0.01,3629.285141376199,3615.313679156352,0.023099999999999905
CAN,2060,7.483665316048002,7.018947528414721,6.4908819384386085,7.355185994656696,7.034305781990533,6.546185274702017,0.0,1326.9632073816847,2153.2114435185867,4572.800231245004,0.03309999999999991,-0.0003157643154419,0.01,4541.212475354755,4517.645689312327,0.023099999999999905
CAN,2070,8.03588188166632,6.768978858516452,6.814047373521209,7.887186532200396,7.238786363269157,6.612071475407554,0.0,1943.380225110207,3121.8650062675597,5642.533548338862,0.03309999999999991,-0.0003157643154419,0.01,5600.460698552321,5564.884077331437,0.023099999999999905
CAN,2080,8.27409836019232,7.8839198498034655,6.710599713580451,8.317467080966503,7.488715359074065,6.637403612077441,0.0,2744.2407426601167,4280.679425346609,6951.633262218599,0.03309999999999991,-0.00031576431544189993,0.01,6896.685442291143,6843.635060863959,0.023099999999999905
CAN,2090,8.759877002830123,7.6889774219592,6.624108337755961,8.636845386448076,7.753328461668015,6.588786791027198,0.0,3787.7673521585975,5644.681686187143,8184.5994438327825,0.03309999999999991,-0.0003157643154419,0.01,8110.4251927122195,8032.225744757801,0.023099999999999905
CAN,2100,8.879493933745902,8.067523609313632,6.467741543655739,8.952607204414274,8.028175880519594,6.516322391359145,0.0,5074.305136368866,7212.64054543454,9658.839000919445,0.03309999999999991,-0.0003157643154419,0.01,9558.990052384388,9444.326297205069,0.023099999999999905
CHE,2020,6.601606894115891,6.726887977179142,6.860639424930644,6.637024407553543,6.6695473909015535,6.683214890114339,0.0,56.515524187389815,80.83321514643865,574.1950266226672,0.006999999999999895,-0.0004205837075811,0.01,573.8982711364823,573.7696318524469,-0.003000000000000105
CHE,2030,6.332954423162075,6.828684175213726,6.815195263847149,6.928860161592577,6.783446190631122,6.732921744360361,0.0,217.78087678228394,337.5379069311025,740.1641427572205,0.006999999999999895,-0.0004205837075811,0.01,738.8656876470408,738.126252297213,-0.003000000000000105
CHE,2040,7.145870013204742,6.955188992511628,6.238291864699983,7.2175719389264685,6.901106831963356,6.7796125463418635,0.0,480.7760849374017,771.3087360762788,910.5151414421811,0.006999999999999895,-0.00042058370758110003,0.01,907.4208253348556,905.3765708553791,-0.003000000000000105
CHE,2050,7.651828860281754,6.942101641229368,6.875059348089615,7.54937323175377,7.07280382912448,6.842057143972478,0.0,846.1306846277885,1370.546192222775,1135.2582464670597,0.006999999999999895,-0.0004205837075811,0.01,1129.5014625689307,1125.2326568415774,-0.003000000000000105
CHE,2060,7.904775111003766,7.3507868907647085,6.888863154659441,7.903041198370081,7.252498257556629,6.865264221534879,0.0,1326.9632073816847,2153.2114435185867,1394.1964173720246,0.006999999999999895,-0.0004205837075811,0.01,1385.075862203623,1377.2581663453182,-0.003000000000000105
CHE,2070,8.18731004174446,7.390423400926377,7.170649900996619,8.25615436340135,7.454701853171784,6.792761142815246,0.0,1943.380225110207,3121.86500626756,1714.6958314915196,0.006999999999999895,-0.0004205837075811,0.01,1701.397929236588,1687.8829742648463,-0.003000000000000105
CHE,2080,8.584742474547584,7.673704851522792,6.735993073782242,8.64207483354562,7.645007930479433,6.676455204998377,0.0,2744.240742660116,4280.679425346609,2074.6398232968536,0.006999999999999895,-0.0004205837075811,0.01,2057.1141915751887,2035.4916501749135,-0.003000000000000105
CHE,2090,9.123522789359386,7.854728333284341,6.538830000261226,9.06241462368082,7.822526283905035,6.459166706429318,0.0,3787.7673521585975,5644.681686187143,2502.4103902212646,0.006999999999999895,-0.0004205837075810999,0.01,2481.2078277049523,2448.078608231068,-0.003000000000000105
CHE,2100,9.47081836093036,7.973793272354654,6.1414805736447455,9.489953866393474,8.00053921732286,6.213879714593366,0.0,5074.305136368866,7212.640545434541,2988.568438607435,0.006999999999999895,-0.0004205837075810999,0.01,2964.611126420208,2914.5434345091153,-0.003000000000000105
CHL,2020,10.508617024727624,10.61609867431866,10.352304075834786,10.408245394731397,10.473195880007896,10.522785273351012,0.0,56.515524187389815,80.83321514643865,462.9749961058423,,-0.0003891400022098,0.01,463.1376558650918,463.2069738437949,
CHL,2030,10.71604141558461,10.618851999038228,10.711561457686493,10.798494194565702,10.728323502419917,10.63724247802909,0.0,217.7808767822839,337.5379069311025,636.9425983453871,,-0.0003891400022098,0.01,637.9993709868373,638.5616899095216,
CHL,2040,11.149542117218571,11.019949118919044,10.735096225190608,11.190028831242602,10.980867822372744,10.74475000033032,0.0,480.7760849374017,771.3087360762789,847.2548408006849,,-0.0003891400022098,0.01,850.9028805439835,852.9702623724743,
CHL,2050,11.71946192739662,11.231031532243527,10.94772509564773,11.570662279623397,11.206635358076682,10.7927540326666,0.0,846.1306846277885,1370.546192222775,1124.669566972986,,-0.0003891400022098,0.01,1134.3615443047509,1139.7898920981659,
CHL,2060,11.97629116539597,11.480458510325212,10.825640546467795,11.91818344928934,11.384924736304669,10.816179836124473,0.0,1326.9632073816847,2153.2114435185867,1475.0132446009302,,-0.00038914000220980006,0.01,1496.9583149382772,1508.7535740522173,
CHL,2070,12.100089500342705,11.433276277937606,10.757496656415752,12.230591718182168,11.54346170377071,10.808485805191472,0.0,1943.380225110207,3121.86500626756,1873.4835703163267,,-0.0003891400022098,0.01,1917.2344721862353,1938.8531638536708,
CHL,2080,12.568975040639508,11.746815785629291,10.863611588691557,12.565405365109804,11.625614777192531,10.77653017868336,0.0,2744.240742660116,4280.679425346609,2291.5226751932983,,-0.0003891400022098,0.01,2371.9800398065495,2406.2411721364992,
CHL,2090,12.873681314382816,11.811711684691224,10.7071714804588,12.993253977775078,11.625189042697144,10.75456618785998,0.0,3787.767352158598,5644.681686187143,2744.4142335949787,,-0.0003891400022098,0.01,2887.849405957964,2937.4764051223665,
CHL,2100,13.513208296663676,11.460582121111434,10.738839075310686,13.429424777714846,11.618221615568148,10.72861230527247,0.0,5074.305136368866,7212.64054543454,3317.7567656965057,,-0.00038914000220980006,0.01,3565.1519605275976,3632.1894245820663,
CHN,2020,12.572801204504197,12.921547158507355,12.842672487246443,12.752712649145847,12.781581573154302,12.78780616609452,0.0,56.51552418738982,80.83321514643865,21008.10777061027,0.022699999999999942,-0.00023332271853759997,0.01,21019.042170472698,21023.737563320847,0.012699999999999942
CHN,2030,12.9167678477198,13.008649570813184,13.216197075727065,13.080287032381394,13.043136154358471,13.062446239033768,0.0,217.7808767822839,337.5379069311025,26570.84523751374,0.022699999999999942,-0.00023332271853760002,0.01,26628.35466772983,26659.73861469716,0.012699999999999942
CHN,2040,13.254066937675615,13.30732865408571,13.476053950022528,13.411107839652896,13.305237519766548,13.32917834749031,0.0,480.7760849374017,771.3087360762788,31352.08472042342,0.022699999999999942,-0.0002333227185376,0.01,31512.69250761927,31608.21816952423,0.012699999999999942
CHN,2050,13.719071672310545,13.554078593743156,13.614444616460254,13.76928496726157,13.578301169241275,13.56346524273898,0.0,846.1306846277885,1370.546192222775,38862.84597957127,0.022699999999999942,-0.0002333227185376,0.01,39238.3364373121,39465.15540449551,0.012699999999999942
CHN,2060,14.180701169994636,13.84727655761412,13.731647700088317,14.155756101033267,13.868376952834158,13.694054063301168,0.0,1326.9632073816847,2153.2114435185867,46895.006163378275,0.022699999999999942,-0.00023332271853760002,0.01,47656.254923155284,48113.17983730313,0.012699999999999942
CHN,2070,14.562466241132276,14.204218542751386,13.851874902091742,14.535079110328676,14.174096001923601,13.704979343236184,0.0,1943.3802251102068,3121.86500626756,55383.298678153245,0.022699999999999942,-0.00023332271853760002,0.01,56784.017667950386,57592.921267198355,0.012699999999999942
CHN,2080,15.010032250738632,14.44556478114219,13.706081149075684,14.874334211822976,14.375687588189749,13.67905480375176,0.0,2744.240742660116,4280.679425346609,64158.581329402026,0.022699999999999942,-0.0002333227185376,0.01,66566.5068961883,67832.35323715655,0.012699999999999942
CHN,2090,15.20065638367101,14.4651857114237,13.53895938840427,15.188952943508731,14.580622148992454,13.624654185883566,0.0,3787.7673521585975,5644.681686187143,78497.80961741328,0.022699999999999942,-0.0002333227185376,0.01,82733.88429610725,84651.46659938815,0.012699999999999942
CHN,2100,15.48630571192179,14.776194409704267,13.598256494937637,15.5008444185089,14.784812226629173,13.565727499495033,0.0,5074.305136368866,7212.64054543454,94361.65644158408,0.022699999999999942,-0.0002333227185376,0.01,101439.32183324755,104140.52590175538,0.012699999999999942
CIV,2020,26.012908732637527,26.03887875607076,26.058341533029502,26.019761993701405,26.046580437446416,26.088996942813026,0.0,56.515524187389815,80.83321514643865,93.17928564947206,,-0.0003337284467941,0.01,93.48223822910776,93.61279412491673,
CIV,2030,26.295957748257063,26.323752793608545,26.361142429239187,26.352241996872017,26.309527865737227,26.22205168948465,0.0,217.7808767822839,337.5379069311025,164.1029444012613,,-0.0003337284467941,0.01,166.20541135791527,167.36924069339423,
CIV,2040,26.689874700768257,26.568042519319704,26.39163507556549,26.686682583106908,26.57301515610673,26.355011019425778,0.0,480.7760849374017,771.3087360762788,268.83228782702986,,-0.0003337284467941,0.01,276.6236568324023,281.4059021102947,
CIV,2050,27.005657342713945,26.82683961406497,26.455173267382605,27.039486645750472,26.811332115699724,26.4384497328042,0.0,846.1306846277885,1370.546192222775,432.7076670718225,,-0.00033372844679409997,0.01,455.3962665604217,469.8633796871517,
CIV,2060,27.416739863927845,27.104705211614764,26.476380477933343,27.409758723514653,27.02296966920446,26.475302242050464,0.0,1326.9632073816847,2153.2114435185867,682.5994148647397,,-0.0003337284467941,0.01,740.5106931513724,778.2546721595811,
CIV,2070,27.61240788846341,27.035771872928137,26.501800051530513,27.785668877559143,27.23619584106163,26.475912776581545,0.0,1943.380225110207,3121.86500626756,1072.2596429840628,,-0.0003337284467941,0.01,1210.2158995761026,1299.713814477866,
CIV,2080,28.166818962935057,27.58647099873132,26.64605991540221,28.158188104227236,27.39172931998522,26.461394275001215,0.0,2744.240742660116,4280.679425346609,1520.121201209791,,-0.0003337284467941,0.01,1807.3915295226443,1984.0374306542067,
CIV,2090,28.52930327937207,27.582722950172418,26.434993878775977,28.513324837423404,27.516534385518668,26.437742889883076,0.0,3787.7673521585975,5644.681686187143,2279.974066604244,,-0.0003337284467941,0.01,2901.9061912816837,3247.1527602898564,
CIV,2100,28.850857123309993,27.55266261506191,26.41302259112968,28.863835069961144,27.630619662134457,26.41269122432019,0.0,5074.305136368866,7212.64054543454,3142.1361150775056,,-0.0003337284467941,0.01,4350.684409745584,4947.499545472759,
CMR,2020,24.677184133487614,24.809292749792675,24.66533492691411,24.68817501265956,24.732108719509213,24.77291958684056,0.0,56.51552418738981,80.83321514643865,94.68645758284666,,-0.0003721542112678,0.01,95.00318844931411,95.13966878178786,
CMR,2030,25.01200937209496,24.957254157790818,25.037636092319865,25.066692900790738,24.954842776094974,24.96626288586848,0.0,217.78087678228388,337.5379069311025,170.86755640317227,,-0.0003721542112678,0.01,173.12947573284396,174.38115148449432,
CMR,2040,25.501438674951732,25.133434167057956,25.23457139618896,25.445190679307576,25.182356832422407,25.147911470575384,0.0,480.77608493740166,771.3087360762788,285.93571620417805,,-0.0003721542112678,0.01,294.5323955130169,299.80562871728915,
CMR,2050,25.772214521502317,25.399954637332424,25.320249341245496,25.84665305542434,25.40428864148072,25.260910374346775,0.0,846.1306846277885,1370.546192222775,462.27639901254435,,-0.0003721542112678,0.01,487.52695896055457,503.6136605736723,
CMR,2060,26.298022233120907,25.698186723041374,25.286227948638015,26.25381667432913,25.623915130813934,25.324661347904748,0.0,1326.9632073816847,2153.2114435185867,721.6145399769055,,-0.0003721542112678,0.01,785.6133886941963,827.2794863907144,
CMR,2070,26.6220472521499,25.76278684871977,25.36998232744791,26.68805437908336,25.84651077996556,25.343825386218363,0.0,1943.380225110207,3121.86500626756,1077.7283345855838,,-0.0003721542112678,0.01,1223.3746225143398,1317.758906343028,
CMR,2080,27.159106139761487,26.11828801864231,25.42404709324204,27.1103099081215,26.031908565474694,25.33873008162345,0.0,2744.240742660116,4280.679425346609,1485.79708224287,,-0.0003721542112678,0.01,1781.9993821369883,1963.9515853012822,
CMR,2090,27.578370139405703,26.225387088064863,25.233430144521815,27.503747140478076,26.197790628465043,25.325418628910057,0.0,3787.7673521585975,5644.681686187143,2166.953965348467,,-0.0003721542112678,0.01,2792.7909703369846,3139.8218869560596,
CMR,2100,27.83219979264554,26.320772032044832,25.332786849470263,27.894822029739117,26.359221228422,25.304379600896898,0.0,5074.305136368866,7212.64054543454,3072.9572078765855,,-0.00037215421126779994,0.01,4329.27823280445,4948.880111444342,
COD,2020,22.23362279479869,22.37304886575614,22.383482918422377,22.26840207149215,22.34130285551105,22.37325218030251,0.0,56.515524187389815,80.83321514643865,83.70901807434355,,-0.0004822212062216,0.01,84.01652808325976,84.14899957878148,
COD,2030,22.63267988932757,22.56990599167538,22.572770990420537,22.69284487186817,22.564375207190718,22.527833043420884,0.0,217.78087678228388,337.5379069311025,186.0828592255008,,-0.0004822212062216,0.01,188.80731071339463,190.31349462329325,
COD,2040,23.14657575066832,22.76445939212492,22.694863013519512,23.123808606421967,22.788398045323696,22.670264742498972,0.0,480.77608493740166,771.3087360762788,360.59034901809116,,-0.0004822212062215999,0.01,372.6658506490593,380.05919732817995,
COD,2050,23.48965973290047,23.022314882746496,22.959061720240616,23.625531701491493,23.005064809432497,22.76882505749466,0.0,846.1306846277885,1370.546192222775,658.9612806691481,,-0.0004822212062216,0.01,699.470641320006,725.2117527618767,
COD,2060,24.200453938378903,23.221118768296733,22.85619703684504,24.151465708650303,23.225924727719352,22.83828965764541,0.0,1326.9632073816847,2153.2114435185867,1154.0113731098354,,-0.0004822212062216,0.01,1270.5237177318204,1346.153712257256,
COD,2070,24.711250394201915,23.43090305718368,22.904743804114393,24.681690781606587,23.451171844128194,22.880319469701405,0.0,1943.3802251102072,3121.86500626756,1961.6689460398518,,-0.0004822212062216,0.01,2266.5027574429814,2463.422599322591,
COD,2080,25.2056530864304,23.750060959686767,22.89711109587149,25.161064225640743,23.651246582280077,22.865275574867944,0.0,2744.240742660116,4280.679425346609,2758.581103512185,,-0.0004822212062216,0.01,3395.5694433699196,3785.3632441917734,
COD,2090,25.63920139812082,23.881758025810026,22.837354911388395,25.574102851188684,23.827117003063908,22.82489848107852,0.0,3787.7673521585975,5644.681686187143,4617.063879422421,,-0.0004822212062215999,0.01,6168.549343647575,7023.78018245258,
COD,2100,25.92071708021704,23.94641925867908,22.759665912833356,25.981254116976313,24.002098347009657,22.779893119403702,0.0,5074.305136368866,7212.64054543454,6850.388771130842,,-0.0004822212062216,0.01,10122.720443997552,11721.199124154957,
